PAID;FECHA_REGISTRO;UNIDAD_NOMBRE;PROYECTO_RNPC;UNIDAD_DEPARTAMENTO;DESTINO_DEPARTAMENTO;DESTINO_CIUDAD;ATENCION_TIPO_TRAMITE;ATENCION_DESTINO;ATENCION_TEMA;ATENCION_MOTIVO;ATENCION_ESTADO;PERSONA_RANGO_EDAD;PERSONA_CONDICION_DISCAPACIDAD;PERSONA_POBLACION_ESPECIAL;PERSONA_GENERO;PERSONA_PROFESION;PERSONA_ACEPTA_HABEAS_DATA;TIPO_EMPRESA;EMPRESA_TIPO_DOCUMENTO;EMPRESA_TIPO_DOCUMENTO;EMPRESA_RAZON_SOCIAL;ESTADO_SERVICIO;CAUSAL;TIPO_PRODUCTO;NOMBRE_PRODUCTO;VALOR_PRODUCTO;FECHA_ADQUISICION;FECHA_ULTIMO_ENCUENTRO;FECHA_FIN_ULTIMO_ENCUENTRO;FECHA_FIN_REAL;ENCUENTRO_ACORDADO;FECHA_CONTRATO;DURACION
439852;2021-06-22;CR MONTERIA;Casas del Consumidor Regional;CORDOBA;CORDOBA;MONTERIA;ARREGLO DIRECTO;SIC;Garantías ;Incumplimiento de los términos de garantía;Ciudadano Atendido;19-25 años;Ninguna ;Ninguna;Hombre;Bachiller              ;SI;FORMAL;NIT;#¡REF!;"""INVERSIONES MOTOS Y MOTOCARROS S.A.S.""";CERRADO;Incumplimiento de la garantía;Bien;MOTO NKD 125 AKT;5000000;2021-02-19 00:00;2021-07-06;2021-07-06;2021-07-06;SI;2021-07-06 12:17;14
426678;2021-06-02;CR VALLEDUPAR;Casas del Consumidor Regional;CESAR;CESAR;VALLEDUPAR;ARREGLO DIRECTO;SIC;Protección Contractual;Incumplimiento Contractual;Ciudadano Atendido;41-59 años;Ninguna ;Ninguna;Mujer;Tecnólogo;SI;INFORMAL;;#¡REF!;ferreteria el cacha;CERRADO;Servicios que suponen la entrega de un bien a un tercero;Bien;15 PERFILES DE PLACA FACIL X 6 METROS y 8 MALLAS ELECTROSOLDADAS DE 4.00 MM DE 15 X15 2.35X6;2727000;2021-01-09 00:00;2021-06-16;2021-06-16;2021-06-16;SI;2021-06-16 11:23;14
364211;2021-03-04;CR VALLEDUPAR;Casas del Consumidor Regional;CESAR;CESAR;VALLEDUPAR;ARREGLO DIRECTO;SIC;Calidad, Idoneidad y seguridad;Producto defectuoso;Ciudadano Atendido;26-40 años;Ninguna ;Ninguna;Hombre;Técnico;SI;FORMAL;NIT;#¡REF!;MUEBLERIA YOHENIS JP;CERRADO;Incumplimiento de la garantía;Bien;JUEGO DE CUARTO Y 1 COLCHON;700000;2021-02-17 00:00;2021-03-11;2021-03-11;2021-03-11;SI;2021-03-11 13:04;7
336379;2020-11-30;CB SAN CRISTOBAL;Casas del Consumidor Bogota;BOGOTA;BOGOTA;SAN CRISTOBAL;ARREGLO DIRECTO;SIC;Garantías ;Incumplimiento de los términos de garantía;Ciudadano Atendido;41-59 años;Ninguna ;Ninguna;Hombre;Ninguno                                  ;SI;INFORMAL;;#¡REF!;deko click;CERRADO;Servicios que suponen la entrega de un bien a un tercero;Bien;MUEBLES Y ENSERES;1200000;2020-10-24 00:00;2020-12-07;2020-12-07;2020-12-07;SI;2020-12-07 13:05;7
311080;2020-10-20;CB SAN CRISTOBAL;Casas del Consumidor Bogota;BOGOTA;BOGOTA;SAN CRISTOBAL;ARREGLO DIRECTO;SIC;Garantías ;Incumplimiento de los términos de garantía;Ciudadano Atendido;41-59 años;Ninguna ;Ninguna;Hombre;Profesional;SI;INFORMAL;;#¡REF!;richard gonzalez;CERRADO;Servicios que suponen la entrega de un bien a un tercero;Servicio;TELEVISOR;2200000;2020-10-01 00:00;2020-10-27;2020-10-27;2020-10-27;SI;2020-10-27 15:35;7
324677;2020-11-10;CB SAN CRISTOBAL;Casas del Consumidor Bogota;BOGOTA;BOGOTA;SAN CRISTOBAL;ARREGLO DIRECTO;SIC;Arreglo Directo;Arreglo Directo;Ciudadano Atendido;41-59 años;Ninguna ;Ninguna;Mujer;Profesional;SI;INFORMAL;;#¡REF!;OSWALDO RODRIGUEZ TRIANA;CERRADO;Servicios que suponen la entrega de un bien a un tercero;Servicio;PRESTACION DE SERVICIO DE OBRA CIVIL;7000000;2020-08-27 00:00;2020-11-24;2020-11-24;2020-11-24;SI;2020-11-24 22:28;14
299618;2020-10-07;CR IBAGUE;Casas del Consumidor Regional;TOLIMA;TOLIMA;IBAGUE;ARREGLO DIRECTO;SIC;Protección Contractual;Incumplimiento Contractual;Ciudadano Atendido;41-59 años;Ninguna ;Ninguna;Hombre;No indica;SI;INFORMAL;;#¡REF!;CortiCasa;CERRADO;Incumplimiento contractual;Bien;Persianas;112000;2020-08-29 00:00;2020-10-07;2021-11-02;2021-11-02;SI;2021-11-02 19:50;391
335409;2020-11-27;CB ENGATIVA;Casas del Consumidor Bogota;BOGOTA;BOGOTA;ENGATIVA;ARREGLO DIRECTO;SIC;Garantías ;Incumplimiento de los términos de garantía;Ciudadano Atendido;60-80 años;Ninguna ;Ninguna;Mujer;Bachiller              ;SI;INFORMAL;;#¡REF!;abba bogotana de lavadoras;CERRADO;Incumplimiento de la garantía;Servicio;Nevera Marca Samsung, Lavadoras Marca Whirpool;950000;2020-02-24 00:00;2020-12-10;2020-12-10;2020-12-10;SI;2020-12-10 15:15;13
325578;2020-11-11;CB ENGATIVA;Casas del Consumidor Bogota;BOGOTA;BOGOTA;ENGATIVA;ARREGLO DIRECTO;SIC;Servicios funerarios ;Prestación del servicio;Ciudadano Atendido;60-80 años;Ninguna ;Adulto mayor;Hombre;Técnico;SI;INFORMAL;;#¡REF!;coopserpark;CERRADO;Incumplimiento contractual;Servicio;Contrato Servicios Funerarios;1512000;2020-02-12 00:00;2020-12-02;2020-12-10;2020-12-10;SI;2020-12-10 15:02;29
454379;2021-07-09;CB KENNEDY;Casas del Consumidor Bogota;BOGOTA;BOGOTA;KENNEDY;ARREGLO DIRECTO;SIC;Garantías ;Incumplimiento de los términos de garantía;Ciudadano Atendido;41-59 años;Ninguna ;Ninguna;Hombre;Básica Primaria;SI;FORMAL;NIT;#¡REF!;FABRICACION DE MUEBLES Y COLCHONES PANORAMA;CERRADO;Incumplimiento de la garantía;Bien;CAMA DOBLE ;945000;2021-05-13 00:00;2021-07-19;2021-07-19;2021-07-19;SI;2021-07-19 13:37;10
1061841;2023-06-16;RUTA4;Rutas del Consumidor;BOGOTA;VALLE DEL CAUCA;YUMBO;ARREGLO DIRECTO;SIC;Información o publicidad engañosa;Promociones y ofertas;Ciudadano Atendido;60-80 años;Ninguna ;Adulto mayor;Mujer;Técnico;SI;INFORMAL;;#¡REF!;ESTETICA Y BELLEZA SULAY PEREZ;ACORDADO;Información o publicidad engañosa;Servicio;¡PREMIAMOS TU FIDELIDAD! Por 9 servicios que te hagas obtén el 50% de descuento en el servicio # 10.;50000;2022-11-24 00:00;2023-06-16;2023-06-16;2023-06-16;SI;2023-06-16 15:04;0
1067489;2023-06-23;RUTA 2;Rutas del Consumidor;BOGOTA;PUTUMAYO;MOCOA;ARREGLO DIRECTO;SIC;Garantías ;Incumplimiento de los términos de garantía;Ciudadano Atendido;41-59 años;Ninguna ;Ninguna;Mujer;Posgrado;SI;INFORMAL;;#¡REF!;kaova tienda;ACORDADO;Incumplimiento de la garantía;Bien;TENIS BLANCOS MARCA FORCE ONE;195000;2023-02-10 00:00;2023-06-23;2023-06-23;2023-06-23;SI;2023-06-23 12:12;0
954153;2023-03-02;RUTA4;Rutas del Consumidor;BOGOTA;CALDAS;LA DORADA;ARREGLO DIRECTO;SIC;Garantías ;Incumplimiento de los términos de garantía;Ciudadano Atendido;41-59 años;Ninguna ;Ninguna;Hombre;Básica Primaria;SI;FORMAL;NIT;#¡REF!;MASERVINOX S.A.S.;ACORDADO;Incumplimiento de la garantía;Bien;celular Samsung modelo A135MZKGLTC de 64GB negro;835900;2022-04-07 00:00;2023-03-03;2023-03-03;2023-03-03;SI;2023-03-03 09:28;1
860007;2022-09-27;CR TULUA;Casas del Consumidor Regional;VALLE DEL CAUCA;VALLE DEL CAUCA;TULUA;ARREGLO DIRECTO;SIC;Arreglo Directo;Arreglo Directo;Ciudadano Atendido;19-25 años;Ninguna ;Ninguna;Mujer;Bachiller              ;SI;INFORMAL;;#¡REF!;calzado luisa fer;ACORDADO;Incumplimiento de la garantía;Bien;un par de tenis de nino talla 38;80000;2022-09-03 00:00;2022-09-27;2022-09-27;2022-09-27;SI;2022-09-27 14:46;0
858233;2022-09-26;CR TULUA;Casas del Consumidor Regional;VALLE DEL CAUCA;VALLE DEL CAUCA;TULUA;ARREGLO DIRECTO;SIC;Arreglo Directo;Arreglo Directo;Ciudadano Atendido;41-59 años;Ninguna ;Ninguna;Mujer;Básica Primaria;SI;FORMAL;NIT;#¡REF!;FERRO INDUSTRIAS DEL PACIFICO SAS;ACORDADO;Incumplimiento contractual;Bien;01 (un) tanque de agua de 1000 litos;270000;2021-01-05 00:00;2022-09-28;2022-09-28;2022-09-28;SI;2022-09-28 09:24;2
859226;2022-09-26;CR TULUA;Casas del Consumidor Regional;VALLE DEL CAUCA;VALLE DEL CAUCA;TULUA;ARREGLO DIRECTO;SIC;Arreglo Directo;Arreglo Directo;Ciudadano Atendido;60-80 años;Ninguna ;Adulto mayor;Mujer;Profesional;SI;FORMAL;NIT;#¡REF!;ELECTROJAPONESA S.A.;ACORDADO;Incumplimiento de la garantía;Bien;Nevecon french door 625 litros digital inv. Color Negro marca Samsung, ;3924370;2021-12-24 00:00;2022-09-28;2022-09-28;2022-09-28;SI;2022-09-28 12:16;2
580423;2021-11-02;RUTA 1;Rutas del Consumidor;BOGOTA;CUNDINAMARCA;LA MESA;ARREGLO DIRECTO;SIC;Garantías ;Incumplimiento de los términos de garantía;Ciudadano Atendido;41-59 años;Ninguna ;Ninguna;Mujer;Bachiller              ;SI;INFORMAL;;#¡REF!;LA CASA DEL MUEBLE;ACORDADO;Incumplimiento de la garantía;Bien;SOFA CAMA;1300000;2021-10-07 00:00;2021-11-02;2021-11-03;2021-11-03;SI;2021-11-03 11:16;1
582617;2021-11-04;RUTA 1;Rutas del Consumidor;BOGOTA;CUNDINAMARCA;LA MESA;ARREGLO DIRECTO;SIC;Garantías ;Incumplimiento de los términos de garantía;Ciudadano Atendido;60-80 años;Ninguna ;Adulto mayor;Mujer;Básica Primaria;SI;FORMAL;NIT;#¡REF!;EL PALACIO DEL MUEBLE;ACORDADO;Incumplimiento de la garantía;Bien;comedor de 6 puestos;1100000;2021-07-17 00:00;2021-11-04;2021-11-04;2021-11-04;SI;2021-11-04 15:22;0
893477;2022-11-08;CR TULUA;Casas del Consumidor Regional;VALLE DEL CAUCA;VALLE DEL CAUCA;TULUA;ARREGLO DIRECTO;SIC;Garantías ;Incumplimiento de los términos de garantía;Ciudadano Atendido;41-59 años;Ninguna ;Desplazado;Mujer;Bachiller              ;SI;INFORMAL;;#¡REF!;ar CRISTHIAN FERNANDO ALVARAN ARREDONDO;ACORDADO;Incumplimiento contractual;Servicio;Reparacion Samsung A30 ;300000;2021-08-10 00:00;2022-11-18;2022-11-18;2022-11-18;SI;2022-11-18 15:27;10
813389;2022-08-12;CR TULUA;Casas del Consumidor Regional;VALLE DEL CAUCA;VALLE DEL CAUCA;TULUA;ARREGLO DIRECTO;SIC;Protección Contractual;Incumplimiento Contractual;Ciudadano Atendido;41-59 años;Ninguna ;Ninguna;Mujer;Profesional;SI;INFORMAL;;#¡REF!;CYA GRUPO INMOBILIARIO;CERRADO;Incumplimiento contractual;Servicio;administrativo;0;2022-06-08 00:00;2022-08-12;2022-08-12;2022-08-12;SI;2022-08-12 10:59;0
872540;2022-10-12;CR TULUA;Casas del Consumidor Regional;VALLE DEL CAUCA;VALLE DEL CAUCA;TULUA;ARREGLO DIRECTO;SIC;Protección Contractual;Incumplimiento Contractual;Ciudadano Atendido;26-40 años;Ninguna ;Ninguna;Mujer;Bachiller              ;SI;FORMAL;NIT;#¡REF!;CENTRO DE ENSEÃANZA AUTOMOVILISTICA NORTE DEL VALLE S.A.S.;ACORDADO;Incumplimiento contractual;Servicio;licencia de conducción de carro de moto ;900000;2018-05-16 00:00;2022-10-19;2022-10-27;2022-10-27;SI;2022-10-27 11:36;15
1001911;2023-04-13;CR TULUA;Casas del Consumidor Regional;VALLE DEL CAUCA;VALLE DEL CAUCA;TULUA;ARREGLO DIRECTO;SIC;Garantías ;Incumplimiento de los términos de garantía;Ciudadano Atendido;26-40 años;Ninguna ;Ninguna;Hombre;Profesional;SI;FORMAL;NIT;#¡REF!;INVERSIONES DEPORTIVAS DE COLOMBIA SAS;ACORDADO;Incumplimiento de la garantía;Bien;zapatos;770053;2022-12-09 00:00;2023-04-17;2023-04-17;2023-04-17;SI;2023-04-17 10:04;4
725448;2022-05-12;CR TULUA;Casas del Consumidor Regional;VALLE DEL CAUCA;VALLE DEL CAUCA;TULUA;ARREGLO DIRECTO;SIC;Garantías ;Incumplimiento de los términos de garantía;Ciudadano Atendido;41-59 años;Ninguna ;Ninguna;Hombre;Bachiller              ;SI;INFORMAL;;#¡REF!;james gonzalez;CERRADO;Incumplimiento contractual;Servicio;Contrate latonería y pintura ;14000000;2019-01-10 00:00;2022-05-24;2022-06-29;2022-06-29;SI;2022-06-29 11:03;48
946318;2023-02-22;CR TULUA;Casas del Consumidor Regional;VALLE DEL CAUCA;VALLE DEL CAUCA;TULUA;ARREGLO DIRECTO;SIC;Garantías ;Incumplimiento de los términos de garantía;Ciudadano Atendido;26-40 años;Ninguna ;Ninguna;Mujer;Bachiller              ;SI;INFORMAL;;#¡REF!;tecnodisc;ACORDADO;Incumplimiento de la garantía;Bien;carro control remoto;100000;2022-12-23 00:00;2023-03-01;2023-03-06;2023-03-06;SI;2023-03-06 13:07;12
985817;2023-03-27;CR TULUA;Casas del Consumidor Regional;VALLE DEL CAUCA;VALLE DEL CAUCA;TULUA;ARREGLO DIRECTO;SIC;Garantías ;Incumplimiento de los términos de garantía;Ciudadano Atendido;26-40 años;Ninguna ;No indica;Hombre;Profesional;SI;INFORMAL;;#¡REF!;DEMIAN CLUB BOUTIQUE;ACORDADO;Incumplimiento de la garantía;Bien;ZAPATOS ;150000;2022-12-20 00:00;2023-03-29;2023-03-29;2023-03-29;SI;2023-03-29 11:40;2
710011;2022-04-27;CR TULUA;Casas del Consumidor Regional;VALLE DEL CAUCA;VALLE DEL CAUCA;TULUA;ARREGLO DIRECTO;SIC;Garantías ;Incumplimiento de los términos de garantía;Ciudadano Atendido;41-59 años;Ninguna ;Ninguna;Hombre;Bachiller              ;SI;FORMAL;NIT;#¡REF!;INVERSIONES OPTICOS MERCURIO S.A.S;CERRADO;Incumplimiento de la garantía;Bien;gafas;290000;2021-05-19 00:00;2022-05-04;2022-05-11;2022-05-11;SI;2022-05-11 14:17;14
975952;2023-03-16;CR TULUA;Casas del Consumidor Regional;VALLE DEL CAUCA;VALLE DEL CAUCA;TULUA;ARREGLO DIRECTO;SIC;Protección Contractual;Incumplimiento Contractual;Ciudadano Atendido;26-40 años;Ninguna ;Ninguna;Hombre;Bachiller              ;SI;FORMAL;NIT;#¡REF!;REDESMAS.NET S.A.S;ACORDADO;Incumplimiento contractual;Servicio;internet;55000;2022-10-06 00:00;2023-03-21;2023-03-21;2023-03-21;SI;2023-03-21 10:46;5
980702;2023-03-22;CR TULUA;Casas del Consumidor Regional;VALLE DEL CAUCA;VALLE DEL CAUCA;TULUA;ARREGLO DIRECTO;SIC;Protección Contractual;Incumplimiento Contractual;Ciudadano Atendido;41-59 años;Física;Víctima de conflicto armado;Hombre;Tecnólogo;SI;INFORMAL;;#¡REF!;maria carolina barco;ACORDADO;Incumplimiento contractual;Servicio;vuelos ;1480000;2019-06-25 00:00;2023-03-28;2023-03-28;2023-03-28;SI;2023-03-28 09:59;6
999678;2023-04-12;CR TULUA;Casas del Consumidor Regional;VALLE DEL CAUCA;VALLE DEL CAUCA;TULUA;ARREGLO DIRECTO;SIC;Garantías ;Incumplimiento de los términos de garantía;Ciudadano Atendido;41-59 años;Ninguna ;Ninguna;Hombre;Básica Primaria;SI;FORMAL;NIT;#¡REF!;INVERSIONES INMENSA S.A.S.;ACORDADO;Incumplimiento contractual;Bien;freidora ;410000;2023-03-10 00:00;2023-04-19;2023-04-19;2023-04-19;SI;2023-04-19 10:59;7
810345;2022-08-10;CR TULUA;Casas del Consumidor Regional;VALLE DEL CAUCA;VALLE DEL CAUCA;TULUA;ARREGLO DIRECTO;SIC;Protección Contractual;Incumplimiento Contractual;Ciudadano Atendido;41-59 años;Ninguna ;Ninguna;Hombre;Tecnólogo;SI;FORMAL;NIT;#¡REF!;VEOLIA ASEO TULUA S.A.S E.S.P.;CERRADO;Incumplimiento contractual;Bien;ANDEN DE LA CASA ;1500000;2021-11-27 00:00;2022-08-17;2022-08-25;2022-08-25;SI;2022-08-25 10:36;15
707494;2022-04-25;CR TULUA;Casas del Consumidor Regional;VALLE DEL CAUCA;VALLE DEL CAUCA;TULUA;ARREGLO DIRECTO;SIC;Arreglo Directo;Arreglo Directo;Ciudadano Atendido;26-40 años;Ninguna ;Ninguna;Mujer;Ninguno                                  ;SI;INFORMAL;;#¡REF!;alexandra moreno;CERRADO;Incumplimiento contractual;Bien;gafas;380000;2022-03-05 00:00;2022-04-28;2022-05-16;2022-05-16;SI;2022-05-16 12:02;21
708551;2022-04-26;CR TULUA;Casas del Consumidor Regional;VALLE DEL CAUCA;VALLE DEL CAUCA;TULUA;ARREGLO DIRECTO;SIC;Garantías ;Incumplimiento de los términos de garantía;Ciudadano Atendido;41-59 años;Ninguna ;Ninguna;Mujer;Técnico;SI;FORMAL;NIT;#¡REF!;JUAN HARDY RAMIREZ MONTOY;CERRADO;Incumplimiento contractual;Bien;crema medicamento ;36900;2022-04-08 00:00;2022-04-28;2022-05-10;2022-05-10;SI;2022-05-10 15:54;14
855789;2022-09-22;CR TULUA;Casas del Consumidor Regional;VALLE DEL CAUCA;VALLE DEL CAUCA;TULUA;ARREGLO DIRECTO;SIC;Garantías ;Incumplimiento de los términos de garantía;Ciudadano Atendido;41-59 años;Ninguna ;Ninguna;Mujer;Bachiller              ;SI;FORMAL;NIT;#¡REF!;ELECTROJAPONESA S.A.;ACORDADO;Incumplimiento de la garantía;Bien;LAVADORA ;3919801;2022-05-07 00:00;2022-09-28;2022-09-28;2022-09-28;SI;2022-09-28 11:39;6
913945;2022-12-05;CR TULUA;Casas del Consumidor Regional;VALLE DEL CAUCA;VALLE DEL CAUCA;TULUA;ARREGLO DIRECTO;SIC;Protección Contractual;Incumplimiento Contractual;Ciudadano Atendido;26-40 años;Ninguna ;Ninguna;Mujer;Bachiller              ;SI;INFORMAL;;#¡REF!;VALENTINA AVILA FANDIÑO;ACORDADO;Incumplimiento contractual;Servicio;arrendamiento;430000;2022-05-18 00:00;2022-12-12;2022-12-12;2022-12-12;SI;2022-12-12 10:27;7
964313;2023-03-08;CR TULUA;Casas del Consumidor Regional;VALLE DEL CAUCA;VALLE DEL CAUCA;TULUA;ARREGLO DIRECTO;SIC;Protección Contractual;Incumplimiento Contractual;Ciudadano Atendido;26-40 años;Ninguna ;Padre cabeza de familia;Mujer;Bachiller              ;SI;FORMAL;NIT;#¡REF!;INVERSIONES DEPORTIVAS DE COLOMBIA S.A.S.;ACORDADO;Incumplimiento contractual;Bien;ZAPATOS ;200000;2023-02-17 00:00;2023-03-13;2023-03-13;2023-03-13;SI;2023-03-13 10:06;5
964759;2023-03-08;CR TULUA;Casas del Consumidor Regional;VALLE DEL CAUCA;VALLE DEL CAUCA;TULUA;ARREGLO DIRECTO;SIC;Garantías ;Incumplimiento de los términos de garantía;Ciudadano Atendido;26-40 años;Ninguna ;Ninguna;Mujer;Bachiller              ;SI;INFORMAL;;#¡REF!;Alejandro Cruz Gaitán;ACORDADO;Incumplimiento de la garantía;Bien;muebles ;INDETERMINADO;2022-03-22 00:00;2023-03-14;2023-03-14;2023-03-14;SI;2023-03-14 10:58;6
1049175;2023-06-05;CR TULUA;Casas del Consumidor Regional;VALLE DEL CAUCA;VALLE DEL CAUCA;TULUA;ARREGLO DIRECTO;SIC;Garantías ;Incumplimiento de los términos de garantía;Ciudadano Atendido;26-40 años;Ninguna ;Ninguna;Hombre;Bachiller              ;SI;INFORMAL;;#¡REF!;ar CRISTHIAN FERNANDO ALVARAN ARREDONDO;ACORDADO;Servicios que suponen la entrega de un bien a un tercero;Servicio;IPAD TABLET ;450000;2023-05-06 00:00;2023-06-08;2023-06-08;2023-06-08;SI;2023-06-08 12:12;3
985805;2023-03-27;CR TULUA;Casas del Consumidor Regional;VALLE DEL CAUCA;VALLE DEL CAUCA;TULUA;ARREGLO DIRECTO;SIC;Garantías ;Incumplimiento de los términos de garantía;Ciudadano Atendido;26-40 años;Ninguna ;Ninguna;Mujer;Bachiller              ;SI;INFORMAL;;#¡REF!;MARYORI BETANCOURTH;ACORDADO;Incumplimiento de la garantía;Bien;ROPA;150000;2023-01-30 00:00;2023-03-29;2023-04-11;2023-04-11;SI;2023-04-11 10:07;15
964710;2023-03-08;CR TULUA;Casas del Consumidor Regional;VALLE DEL CAUCA;VALLE DEL CAUCA;TULUA;ARREGLO DIRECTO;SIC;Garantías ;Incumplimiento de los términos de garantía;Ciudadano Atendido;60-80 años;Ninguna ;Ninguna;Mujer;Básica Primaria;SI;INFORMAL;;#¡REF!;KAREN DANIELA GRANADA;ACORDADO;Incumplimiento de la garantía;Bien;ROPA;INDETERMINADO;2023-01-17 00:00;2023-03-14;2023-03-14;2023-03-14;SI;2023-03-14 10:02;6
1067284;2023-06-23;CR TULUA;Casas del Consumidor Regional;VALLE DEL CAUCA;VALLE DEL CAUCA;TULUA;ARREGLO DIRECTO;SIC;Garantías ;Incumplimiento de los términos de garantía;Ciudadano Atendido;41-59 años;Ninguna ;Ninguna;Hombre;Básica Primaria;SI;FORMAL;NIT;#¡REF!;YAMASPORT;ACORDADO;Incumplimiento de la garantía;Bien;MOTO NMAX155;16275000;2023-01-30 00:00;2023-06-28;2023-06-28;2023-06-28;SI;2023-06-28 10:11;5
891099;2022-11-03;CR TULUA;Casas del Consumidor Regional;VALLE DEL CAUCA;VALLE DEL CAUCA;TULUA;ARREGLO DIRECTO;SIC;Garantías ;Incumplimiento de los términos de garantía;Ciudadano Atendido;41-59 años;Ninguna ;Madre cabeza de familia;Mujer;Bachiller              ;SI;INFORMAL;;#¡REF!;LUZ STELLA HERNANDEZ PATIÑO;ACORDADO;Incumplimiento de la garantía;Bien;Lentes de vision ;650000;2022-08-12 00:00;2022-11-08;2022-11-08;2022-11-08;SI;2022-11-08 09:50;5
1013629;2023-04-26;CR TULUA;Casas del Consumidor Regional;VALLE DEL CAUCA;VALLE DEL CAUCA;TULUA;ARREGLO DIRECTO;SIC;Garantías ;Incumplimiento de los términos de garantía;Ciudadano Atendido;26-40 años;Ninguna ;Ninguna;Mujer;Bachiller              ;SI;INFORMAL;;#¡REF!;AG ANTOLOGA STORE;ACORDADO;Incumplimiento de la garantía;Bien;anillo ;1850000;2023-02-11 00:00;2023-05-09;2023-05-09;2023-05-09;SI;2023-05-09 14:37;13
907066;2022-11-25;CR TULUA;Casas del Consumidor Regional;VALLE DEL CAUCA;VALLE DEL CAUCA;TULUA;ARREGLO DIRECTO;SIC;Garantías ;Incumplimiento de los términos de garantía;Ciudadano Atendido;19-25 años;Ninguna ;Ninguna;Mujer;Profesional;SI;FORMAL;NIT;#¡REF!;MAQUINAGRO Y AGROSERVICIOS S.A.S.;ACORDADO;Incumplimiento de la garantía;Bien;Generador disel ecomax 5.5kva MON;4650000;2022-03-15 00:00;2022-12-01;2022-12-02;2022-12-02;SI;2022-12-02 09:07;7
1197557;2023-10-31;CR IBAGUE;Casas del Consumidor Regional;TOLIMA;TOLIMA;IBAGUE;ARREGLO DIRECTO;SIC;Garantías ;Incumplimiento de los términos de garantía;Ciudadano Atendido;60-80 años;Ninguna ;Adulto mayor;Mujer;Básica Primaria;SI;INFORMAL;;#¡REF!;sandra patricia hernandez odontologa;ACORDADO;Incumplimiento contractual;Bien;prótesis dental;500000;2023-09-29 00:00;2023-11-08;2023-11-08;2023-11-08;SI;2023-11-08 10:15;8
1218858;2023-11-14;CR IBAGUE;Casas del Consumidor Regional;TOLIMA;TOLIMA;IBAGUE;ARREGLO DIRECTO;SIC;Protección Contractual;Incumplimiento Contractual;Ciudadano Atendido;26-40 años;Ninguna ;Ninguna;Mujer;Profesional;SI;FORMAL;NIT;#¡REF!;CONSTRUCCIONES JF S.A.S.;ACORDADO;Incumplimiento contractual;Bien;bien inmueble;17291563;2021-07-09 00:00;2023-11-20;2023-11-20;2023-11-20;SI;2023-11-20 11:22;6
1149442;2023-10-04;CR IBAGUE;Casas del Consumidor Regional;TOLIMA;TOLIMA;IBAGUE;ARREGLO DIRECTO;SIC;Garantías ;Incumplimiento de los términos de garantía;Ciudadano Atendido;41-59 años;Ninguna ;Ninguna;Mujer;Bachiller              ;SI;FORMAL;NIT;#¡REF!;SCHOOL FASHION;ACORDADO;Incumplimiento de la garantía;Bien;37 camibusos con estampados y bordados ;2405000;2023-03-31 00:00;2023-10-18;2023-10-24;2023-10-24;SI;2023-10-24 15:28;20
1180108;2023-10-23;CR IBAGUE;Casas del Consumidor Regional;TOLIMA;TOLIMA;IBAGUE;ARREGLO DIRECTO;SIC;Turismo;Paquetes de Turismo ;Ciudadano Atendido;26-40 años;Ninguna ;Ninguna;Mujer;Bachiller              ;SI;FORMAL;NIT;#¡REF!;GAMO TOUR;ACORDADO;Incumplimiento contractual;Servicio;paquete vacacional;2784410;2021-01-20 00:00;2023-10-24;2023-10-24;2023-10-24;SI;2023-10-24 11:57;1
1183068;2023-10-24;CR IBAGUE;Casas del Consumidor Regional;TOLIMA;TOLIMA;IBAGUE;ARREGLO DIRECTO;SIC;Arreglo Directo;Arreglo Directo;Ciudadano Atendido;26-40 años;Ninguna ;Ninguna;Hombre;Profesional;SI;FORMAL;NIT;#¡REF!;CONSTRUCTORA HABITAT DE LOS ANDES S A S;ACORDADO;Reversión de pago;Bien;bien inmueble ;14309000;2021-12-06 00:00;2023-10-31;2023-10-31;2023-10-31;SI;2023-10-31 11:32;7
1209423;2023-11-08;CR SINCELEJO;Casas del Consumidor Regional;SUCRE;SUCRE;SINCELEJO;ARREGLO DIRECTO;SIC;Garantías ;Incumplimiento de los términos de garantía;Ciudadano Atendido;26-40 años;Ninguna ;Ninguna;Hombre;Tecnólogo;SI;INFORMAL;;#¡REF!;TOOL STORE;ACORDADO;Incumplimiento de la garantía;Bien;pulidora siefken;600000;2020-11-12 00:00;2023-11-21;2023-11-21;2023-11-21;SI;2023-11-21 10:35;13
1222412;2023-11-15;CR TULUA;Casas del Consumidor Regional;VALLE DEL CAUCA;VALLE DEL CAUCA;TULUA;ARREGLO DIRECTO;SIC;Garantías ;Incumplimiento de los términos de garantía;Ciudadano Atendido;60-80 años;Ninguna ;Ninguna;Hombre;Bachiller              ;SI;FORMAL;NIT;#¡REF!;CREDIMOVIL R&S S.A.S;ACORDADO;Incumplimiento de la garantía;Bien;Celular marca NOKIA;400000;2023-06-20 00:00;2023-11-27;2023-12-01;2023-12-01;SI;2023-12-01 14:52;16
1303082;2024-02-12;CB USAQUEN;Casas del Consumidor Bogota;BOGOTA;BOGOTA;USAQUEN;ARREGLO DIRECTO;SIC;Garantías ;Incumplimiento de los términos de garantía;Ciudadano Atendido;41-59 años;Ninguna ;Ninguna;Hombre;Posgrado;SI;FORMAL;NIT;#¡REF!;MEGAPRINT CENTER SAS;ACORDADO;Incumplimiento contractual;Servicio;Impresión e instalación items publicidad;45601751;2023-02-27 00:00;2024-02-20;2024-02-20;2024-02-20;SI;2024-02-20 11:54;8
